HDI Rank (2018),Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018
170,Afghanistan,2.4,3.5,4.2,4.9,5.3,5.4,5.4,5.4,5.5,5.5,5.5,5.6,5.6
69,Albania,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
82,Algeria,4,3.7,3.1,3,3.9,4.1,4.3,4.4,4.5,4.7,4.7,4.8,5
149,Angola,2.3,2.7,3.1,3.7,4.5,4.6,4.8,4.9,5.1,5.2,5.3,5.4,5.6
74,Antigua and Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Argentina,3.5,3.6,3.5,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7
81,Armenia,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
6,Australia,1.3,1.3,1.3,1.3,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6
20,Austria,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
87,Azerbaijan,0.9,0.9,0.7,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9
60,Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bahrain,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
135,Bangladesh,15.9,16.1,16.3,16.2,15.3,15.1,14.9,14.8,14.8,14.7,14.7,14.6,14.5
56,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Belarus,0.8,0.6,0.5,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
17,Belgium,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
103,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Benin,0.9,1.1,1.2,1.4,1.6,1.6,1.6,1.7,1.7,1.7,1.8,1.8,1.8
134,Bhutan,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
114,Bolivia (Plurinational State of),1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
75,Bosnia and Herzegovina,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1
94,Botswana,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
79,Brazil,17.8,17.4,17.4,16.3,15,14.8,14.7,14.7,14.7,14.6,14.7,14.7,14.7
43,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Bulgaria,0.6,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
182,Burkina Faso,1.7,1.9,2.2,2.5,2.8,2.9,3,3,3.1,3.2,3.2,3.3,3.3
185,Burundi,1.1,1.2,1.2,1.3,1.6,1.6,1.7,1.8,1.8,1.9,1.9,1.9,2
126,Cabo Verde,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
146,Cambodia,1.7,1.8,1.6,1.5,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8
150,Cameroon,2.2,2.4,2.6,3,3.5,3.5,3.6,3.7,3.8,3.8,3.9,3.9,4
13,Canada,1.9,2,1.8,1.7,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2
188,Central African Republic,0.5,0.5,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
187,Chad,1.2,1.4,1.7,2,2.3,2.4,2.5,2.5,2.6,2.6,2.7,2.8,2.8
42,Chile,1.4,1.5,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
85,China,133,100.5,88.7,83.1,84.6,85.7,86.4,86.7,86.9,86.9,86.9,86.5,85.9
79,Colombia,4.2,4.4,4.4,4.2,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
156,Comoros,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
138,Congo,0.4,0.4,0.5,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8
179,Congo (Democratic Republic of the),6.4,7.7,8.7,10.2,12.1,12.6,13,13.4,13.7,14.1,14.5,14.9,15.2
68,Costa Rica,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
46,Croatia,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
72,Cuba,0.9,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
31,Cyprus,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
26,Czechia,0.6,0.6,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5
165,Côte d'Ivoire,2.1,2.5,2.8,3.1,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9,4
11,Denmark,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
171,Djibouti,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
89,Dominican Republic,1,1,1,1,1,1,1,1,1,1,1,1,1
85,Ecuador,1.4,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7
116,Egypt,8.7,8.4,8.6,8.8,9.7,10.2,10.7,11.4,11.9,12.4,12.9,13.1,13
124,El Salvador,0.7,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
144,Equatorial Guinea,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
182,Eritrea,0.4,0.4,0.3,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
30,Estonia,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
138,Eswatini (Kingdom of),0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
173,Ethiopia,9.1,10.5,12.3,13.6,14.2,14.4,14.7,14.9,15.2,15.5,15.8,16.1,16.3
98,Fiji,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
12,Finland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
26,France,3.8,3.6,3.7,3.8,3.9,4,4,4,3.9,3.9,3.9,3.8,3.7
115,Gabon,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3
174,Gambia,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
70,Georgia,0.5,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
4,Germany,4.3,4.1,3.9,3.6,3.4,3.4,3.4,3.4,3.4,3.5,3.6,3.7,3.9
142,Ghana,2.5,2.8,3.1,3.3,3.6,3.7,3.8,3.8,3.9,4,4,4.1,4.1
32,Greece,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4
78,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Guatemala,1.6,1.8,1.9,2,1.9,1.9,1.9,2,2,2,2,2,2
174,Guinea,1.2,1.3,1.5,1.6,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2,2
178,Guinea-Bissau,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
123,Guyana,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
169,Haiti,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
132,Honduras,0.9,0.9,1.1,1.1,1,1,1,1,1,1,1,1,1
4,"Hong Kong, China (SAR)",0.4,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3
43,Hungary,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4
6,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0
129,India,122,124.8,127.8,129.5,128.2,127.2,125.3,122.9,120.7,119,116.9,116.2,116.4
111,Indonesia,22.3,21.9,21.3,22.3,23.2,23.2,23.5,23.9,24.3,24.4,24.8,24.7,24.4
65,Iran (Islamic Republic of),9.3,7.3,5.8,5.7,6.3,6.4,6.5,6.6,6.8,6.9,7.1,7.3,7.4
120,Iraq,3,3.3,3.8,4.2,4.5,4.6,4.8,5,5.1,5.3,5.4,5.4,5.4
3,Ireland,0.3,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3
22,Israel,0.5,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
29,Italy,2.8,2.7,2.6,2.8,2.8,2.8,2.8,2.8,2.7,2.6,2.6,2.5,2.4
96,Jamaica,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
19,Japan,6.8,6.1,6,5.7,5.6,5.6,5.6,5.5,5.5,5.4,5.3,5.2,5.1
102,Jordan,0.6,0.7,0.8,0.8,1,1,1.1,1.1,1.2,1.2,1.2,1.1,1.1
50,Kazakhstan,1.9,1.4,1.1,1.2,1.6,1.7,1.8,1.9,1.9,2,2,2,2
147,Kenya,4.5,4.7,5.5,6.2,6.9,7,7,7,7,7,7,7,7
132,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0
,Korea (Democratic People's Rep. of),1.9,2.1,2,1.9,1.7,1.7,1.6,1.7,1.7,1.7,1.7,1.7,1.7
22,Korea (Republic of),3.1,3.5,3.2,2.5,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.1
57,Kuwait,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
122,Kyrgyzstan,0.6,0.6,0.5,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.8
