HDI Rank (2018),Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017,2018
103,Belize,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
163,Benin,5,5.9,6.9,8,9.2,9.5,9.7,10,10.3,10.6,10.9,11.2,11.5
134,Bhutan,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8
114,Bolivia (Plurinational State of),6.9,7.6,8.4,9.2,10,10.2,10.4,10.5,10.7,10.9,11,11.2,11.4
75,Bosnia and Herzegovina,4.5,3.8,3.8,3.8,3.7,3.7,3.6,3.5,3.5,3.4,3.4,3.4,3.3
94,Botswana,1.3,1.5,1.6,1.8,2,2,2,2.1,2.1,2.1,2.2,2.2,2.3
79,Brazil,149,162,174.8,186.1,195.7,197.5,199.3,201,202.8,204.5,206.2,207.8,209.5
43,Brunei Darussalam,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
52,Bulgaria,8.8,8.4,8,7.7,7.4,7.4,7.3,7.3,7.2,7.2,7.2,7.1,7.1
182,Burkina Faso,8.8,10.1,11.6,13.4,15.6,16.1,16.6,17.1,17.6,18.1,18.6,19.2,19.8
185,Burundi,5.4,6,6.4,7.4,8.7,9,9.2,9.5,9.8,10.2,10.5,10.8,11.2
126,Cabo Verde,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
146,Cambodia,9,10.7,12.2,13.3,14.3,14.5,14.8,15,15.3,15.5,15.8,16,16.3
150,Cameroon,11.8,13.6,15.5,17.7,20.3,20.9,21.5,22.1,22.7,23.3,23.9,24.6,25.2
13,Canada,27.5,29.2,30.6,32.2,34.1,34.5,34.9,35.3,35.7,36,36.4,36.7,37.1
188,Central African Republic,2.8,3.2,3.6,4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.6,4.7
187,Chad,6,7,8.4,10.1,12,12.4,12.8,13.2,13.7,14.1,14.6,15,15.5
42,Chile,13.3,14.4,15.3,16.2,17.1,17.2,17.4,17.6,17.8,18,18.2,18.5,18.7
85,China,1176.9,1240.9,1290.6,1330.8,1368.8,1376.5,1384.2,1391.9,1399.5,1406.8,1414,1421,1427.6
79,Colombia,33.1,36.4,39.6,42.6,45.2,45.7,46.1,46.5,47,47.5,48.2,48.9,49.7
156,Comoros,0.4,0.5,0.5,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8
138,Congo,2.4,2.7,3.1,3.6,4.3,4.4,4.5,4.6,4.7,4.9,5,5.1,5.2
179,Congo (Democratic Republic of the),34.6,41.6,47.1,54.8,64.6,66.8,69,71.4,73.8,76.2,78.8,81.4,84.1
68,Costa Rica,3.1,3.5,4,4.3,4.6,4.6,4.7,4.7,4.8,4.8,4.9,5,5
46,Croatia,4.8,4.6,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2
72,Cuba,10.6,10.9,11.1,11.3,11.2,11.2,11.3,11.3,11.3,11.3,11.3,11.3,11.3
31,Cyprus,0.8,0.9,0.9,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2
26,Czechia,10.3,10.4,10.3,10.3,10.5,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.7
165,Côte d'Ivoire,11.9,14.2,16.5,18.4,20.5,21,21.5,22.1,22.6,23.2,23.8,24.4,25.1
11,Denmark,5.1,5.2,5.3,5.4,5.6,5.6,5.6,5.6,5.7,5.7,5.7,5.7,5.8
171,Djibouti,0.6,0.6,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1
98,Dominica,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
89,Dominican Republic,7.1,7.8,8.5,9.1,9.7,9.8,9.9,10,10.2,10.3,10.4,10.5,10.6
85,Ecuador,10.2,11.5,12.7,13.8,15,15.2,15.5,15.7,16,16.2,16.5,16.8,17.1
116,Egypt,56.1,62.3,68.8,75.5,82.8,84.5,86.4,88.4,90.4,92.4,94.4,96.4,98.4
124,El Salvador,5.3,5.6,5.9,6.1,6.2,6.2,6.2,6.3,6.3,6.3,6.4,6.4,6.4
144,Equatorial Guinea,0.4,0.5,0.6,0.8,0.9,1,1,1.1,1.1,1.2,1.2,1.3,1.3
182,Eritrea,2.3,2.2,2.3,2.8,3.2,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.5
30,Estonia,1.6,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
138,Eswatini (Kingdom of),0.8,0.9,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
173,Ethiopia,47.9,57,66.2,76.3,87.6,90.1,92.7,95.4,98.1,100.8,103.6,106.4,109.2
98,Fiji,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
